,,,,,,,,,,,,,,,,,,,,,Move mark #1,,,,,,,Move mark #2,,,,,,,Move mark #3,,,,,,,,Move mark #4,,,,,,,,Move mark #5,,,,,,,,Move samples,,,,,,,,
Activity,StartTime [ISO8601],Duration [s],Calories,Distance [m],Feeling,HrAvg,SpeedAvg [km/h],TE,AscentAltitude,AscentTime,DescentAltitude,DescentTime,FlatTime,HighAltitude,LowAltitude,HrMin,HrPeak,TemperatureAvg,SampleInterval,Device,Time,MarkType,Notes,Duration,Activity,Ascent,Descent,Time,MarkType,Notes,Duration,Activity,Ascent,Descent,Time,MarkType,Notes,Duration,Activity,Ascent,AvgHr,Descent,Time,MarkType,Notes,Duration,Activity,Ascent,AvgHr,Descent,Time,MarkType,Notes,Duration,Activity,Ascent,AvgHr,Descent,LocalTime,Altitude,HeartRate,SeaLevelPressure,Temperature,VerticalSpeed,Epoc,,IBI
Boxing,2019-02-25T05:32:09.317,4941.983,1358,0,4,160,0,4.3,9.2,130,8.8,102,4710,91.6,84.8,109,195,21.1,1,Suunto Spartan Ultra,2019-02-25T05:32:09.317,8,,0,Unspecified sport,0,0,2019-02-25T05:32:09.317,1,,0,Unspecified sport,0,0,2019-02-25T05:52:39.29,2,,1229.974,Boxing,6,170,7,2019-02-25T05:53:16.587,1,,37.295,Boxing,0,183,0,2019-02-25T06:55:08.623,2,,3712.038,Boxing,3,156,6,2019-02-25T05:32:16.829,91.2,127,1026.77,0,0,0,,198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:11,91.2,171,1026.69,22.2,0,9.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:12,91.2,171,1026.69,22.2,0,9.3,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:13,91.2,172,1026.69,22.2,0,9.3,,359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:14,91.2,172,1026.69,22.2,0,9.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:15,91.2,172,1026.69,22.2,0,9.470995,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:16,91.2,173,1026.69,22.2,0,10.3,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:17,91.2,174,1026.69,22.2,0,10.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:18,91.2,173,1026.69,22.2,0,10.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:19,91.2,172,1026.69,22.2,0,10.3,,359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:20,91.2,171,1026.69,22.2,0,10.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:21,91.2,169,1026.69,22.2,0,10.3,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:22,91.2,169,1026.69,22.2,0,10.3,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:23,91.2,169,1026.69,22.2,0,10.3,,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:24.002,91.2,168,1026.69,22.2,0,10.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:25,91.2,168,1026.69,22.2,0,10.47099,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:26,91.2,169,1026.69,22.2,0,11.3,,359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:27,91.2,169,1026.69,22.2,0,11.3,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:28,91.2,170,1026.69,22.2,0,11.3,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:29,91.2,170,1026.69,22.2,0,11.3,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:30,91.2,170,1026.69,22.2,0,11.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:31,91.2,171,1026.69,22.2,0,11.3,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:32,91.2,171,1026.69,22.2,0,11.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:33,91.2,172,1026.69,22.2,0,11.3,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:34,91.2,172,1026.69,22.2,0,11.3,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:35,91.2,173,1026.69,22.2,0,11.47099,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:36,91.2,174,1026.6,22.2,0,12.3,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:37,91.2,175,1026.6,22.2,0,12.3,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:38,91.2,175,1026.6,22.2,0,12.3,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:39,91.2,174,1026.6,22.2,0,12.3,,359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:40,91.2,173,1026.6,22.2,0,12.3,,261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:41,91.2,172,1026.6,22.2,0,12.3,,385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:42,91.2,171,1026.6,22.2,0,12.3,,367
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:43,91.2,171,1026.6,22.2,0,12.3,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:44,91.2,172,1026.6,22.2,0,12.3,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:45,91.2,172,1026.6,22.2,0,12.48809,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:46,91.2,172,1026.6,22.2,0,13.4,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:47,91.2,173,1026.6,22.2,0,13.4,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:48,91.2,174,1026.6,22.2,0,13.4,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:49,91.2,174,1026.6,22.2,0,13.4,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:50,91.2,174,1026.6,22.2,0,13.4,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:51,91.2,175,1026.6,22.2,0,13.4,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:52.001,91.2,175,1026.6,22.2,0,13.4,,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:53,91.2,176,1026.6,22.2,0,13.4,,360
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:54,91.2,176,1026.6,22.2,0,13.4,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:55,91.2,175,1026.6,22.2,0,13.58809,,364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:56,91.2,174,1026.6,22.2,0,14.5,,359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:57,91.2,173,1026.6,22.2,0,14.5,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:58,91.2,172,1026.6,22.2,0,14.5,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:34:59,91.2,170,1026.6,22.2,0,14.5,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:00,91.2,167,1026.6,22.2,0,14.5,,440
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:01,91.2,164,1026.6,22.2,0,14.5,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:02,91.2,160,1026.6,22.2,0,14.5,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:03,91.2,158,1026.6,22.2,0,14.5,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:04,91.2,158,1026.6,22.2,0,14.5,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:05,91.2,158,1026.6,22.2,0,14.67099,,361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:06,91.2,159,1026.68,22.2,0,15.5,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:07,91.2,159,1026.68,22.2,0,15.5,,362
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:08,91.2,158,1026.68,22.2,0,15.5,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:09,91.2,157,1026.68,22.2,0,15.5,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:10,91.2,154,1026.68,22.2,0,15.5,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:11,91.2,151,1026.68,22.2,0,15.5,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:12,91.2,151,1026.68,22.2,0,15.5,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:13,91.2,151,1026.68,22.2,0,15.5,,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:14,91.2,152,1026.68,22.2,0,15.5,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:15.002,91.2,154,1026.68,22.2,0,15.69029,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:16,91.2,156,1026.68,22.2,0,16.6,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:17,91.2,160,1026.68,22.2,0,16.6,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:18,91.2,164,1026.68,22.2,0,16.6,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:19,91.2,165,1026.68,22.2,0,16.6,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:20,91.2,164,1026.68,22.2,0,16.6,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:21,91.2,164,1026.68,22.2,0,16.6,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:22,91.2,163,1026.68,22.2,0,16.6,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:23,91.2,162,1026.68,22.2,0,16.6,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:24,91.2,161,1026.68,22.2,0,16.6,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:25,91.2,162,1026.68,22.2,0,16.7881,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:26,91.2,163,1026.68,22.2,0,17.7,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:27,91.2,162,1026.68,22.2,0,17.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:28,91.2,162,1026.68,22.2,0,17.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:29,91.2,163,1026.68,22.2,0,17.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:30,91.2,164,1026.68,22.2,0,17.7,,348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:31,91.2,165,1026.68,22.2,0,17.7,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:32,91.2,166,1026.68,22.2,0,17.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:33,91.2,166,1026.68,22.2,0,17.7,,346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:34,91.2,165,1026.68,22.2,0,17.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:35,91.2,165,1026.68,22.2,0,17.87099,,348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:36,91.2,164,1026.68,22.2,0,18.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:37,91.2,162,1026.68,22.2,0,18.7,,344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:38,91.2,162,1026.68,22.2,0,18.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:39,91.2,161,1026.68,22.2,0,18.7,,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:40,91.2,160,1026.68,22.2,0,18.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:41,91.2,162,1026.68,22.2,0,18.7,,347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:42,91.2,162,1026.68,22.2,0,18.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:43,91.2,166,1026.68,22.2,0,18.7,,339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:44,91.2,166,1026.68,22.2,0,18.7,,347
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:45,91.2,167,1026.68,22.2,0,18.87099,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:46,91.2,168,1026.68,22.2,0,19.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:47,91.2,168,1026.68,22.2,0,19.7,,340
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:48,91.2,169,1026.68,22.2,0,19.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:49,91.2,170,1026.68,22.2,0,19.7,,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:50,91.2,169,1026.68,22.2,0,19.7,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:51,91.2,169,1026.68,22.2,0,19.7,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:52,91.2,170,1026.68,22.2,0,19.7,,348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:53,91.2,170,1026.68,22.2,0,19.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:54,91.2,171,1026.68,22.2,0,19.7,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:55,91.2,173,1026.68,22.2,0,19.87099,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:56,91.2,174,1026.68,22.2,0,20.7,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:57,91.2,174,1026.68,22.2,0,20.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:58,91.2,175,1026.68,22.2,0,20.7,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:35:59,91.2,175,1026.68,22.2,0,20.7,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:00,91.2,175,1026.68,22.2,0,20.7,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:01,91.2,176,1026.68,22.2,0,20.7,,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:02,91.2,176,1026.68,22.2,0,20.7,,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:03,91.2,176,1026.68,22.2,0,20.7,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:04,91.2,175,1026.68,22.2,0,20.7,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:05,91.2,175,1026.68,22.2,0,20.87099,,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:06.002,91.2,175,1026.77,22.2,0,21.7,,356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:07,91.2,175,1026.77,22.2,0,21.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:08,91.2,175,1026.77,22.2,0,21.7,,354
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:09,91.2,175,1026.77,22.2,0,21.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:10.001,91.2,175,1026.77,22.2,0,21.7,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:11,91.2,175,1026.77,22.2,0,21.7,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:12,91.2,174,1026.77,22.2,0,21.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:13,91.2,174,1026.77,22.2,0,21.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:14,91.2,174,1026.77,22.2,0,21.7,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:15,91.2,175,1026.77,22.2,0,21.88809,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:16,91.2,176,1026.77,22.2,0,22.8,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:17,91.2,176,1026.77,22.2,0,22.8,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:18,91.2,176,1026.77,22.2,0,22.8,,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:19,91.2,177,1026.77,22.2,0,22.8,,349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:20,91.2,177,1026.77,22.2,0,22.8,,352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:21,91.2,177,1026.77,22.2,0,22.8,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:22,91.2,177,1026.77,22.2,0,22.8,,350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:23,91.2,176,1026.77,22.2,0,22.8,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:24,91.2,176,1026.77,22.2,0,22.8,,345
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:25,91.2,177,1026.77,22.2,0,23.00519,,353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:26,91.2,178,1026.77,22.2,0,24,,285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-25T05:36:27,91.2,178,1026.77,22.2,0,24,,400
